score_cut,breadth_cut,spread_cut,hold_min,tp_bp,sl_bp,pre_trades,commission_bp,W0_net,W1_net,W2_net,W3_net,W4_net,positive_windows,usable_windows,pre_net,pre_mean,robust_day_10bp,robust_ticker_10bp
1.5,0.6,1.5,60.0,30.0,15.0,67,8,-189.86868804510837,-270.6814768616655,-212.74270208471984,15.632088991527922,-130.7173719671971,1,5,-788.3781499671628,-11.766838059211386,-995.0579239958668,-966.665009815439
1.5,0.6,1.5,60.0,30.0,15.0,67,10,-211.86868804510837,-292.6814768616655,-262.74270208471984,3.6320889915279215,-158.7173719671971,1,5,-922.3781499671628,-13.766838059211386,-995.0579239958668,-966.665009815439
1.5,0.6,1.5,60.0,30.0,15.0,67,12,-233.86868804510837,-314.6814768616655,-312.74270208471984,-8.367911008472078,-186.7173719671971,0,5,-1056.3781499671627,-15.766838059211384,-995.0579239958668,-966.665009815439
1.5,0.6,1.5,60.0,30.0,25.0,65,0,-1.4310068182912374,-149.53362277542698,-77.91047697275326,106.9623918074578,-49.46933378568798,1,5,-171.38204854470177,-2.63664690068772,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,2,-23.431006818291237,-171.53362277542698,-125.91047697275326,94.9623918074578,-75.46933378568798,1,5,-301.3820485447018,-4.63664690068772,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,4,-45.43100681829124,-193.53362277542698,-173.91047697275326,82.9623918074578,-101.46933378568798,1,5,-431.3820485447018,-6.63664690068772,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,6,-67.43100681829124,-215.53362277542698,-221.91047697275326,70.9623918074578,-127.46933378568798,1,5,-561.3820485447018,-8.636646900687719,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,8,-89.43100681829124,-237.53362277542698,-269.91047697275326,58.962391807457806,-153.46933378568798,1,5,-691.3820485447018,-10.636646900687719,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,10,-111.43100681829124,-259.533622775427,-317.91047697275326,46.962391807457806,-179.46933378568798,1,5,-821.3820485447018,-12.636646900687719,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,25.0,65,12,-133.43100681829122,-281.533622775427,-365.91047697275326,34.962391807457806,-205.46933378568798,1,5,-951.3820485447018,-14.636646900687719,-894.0618225734056,-853.6888682421094
1.5,0.6,1.5,60.0,30.0,35.0,65,0,-78.29783270093657,-101.90848756437799,97.77965534450445,63.9106962299773,-131.16059588857445,2,5,-149.67656457940734,-2.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,2,-100.29783270093657,-123.90848756437799,49.77965534450445,51.9106962299773,-157.16059588857445,2,5,-279.67656457940734,-4.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,4,-122.29783270093657,-145.908487564378,1.779655344504448,39.9106962299773,-183.16059588857445,2,5,-409.67656457940734,-6.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,6,-144.29783270093657,-167.908487564378,-46.22034465549555,27.910696229977297,-209.16059588857445,1,5,-539.6765645794073,-8.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,8,-166.29783270093657,-189.908487564378,-94.22034465549555,15.910696229977297,-235.16059588857445,1,5,-669.6765645794073,-10.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,10,-188.29783270093657,-211.908487564378,-142.22034465549555,3.910696229977298,-261.16059588857445,1,5,-799.6765645794073,-12.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,35.0,65,12,-210.29783270093657,-233.908487564378,-190.22034465549555,-8.089303770022703,-287.16059588857445,0,5,-929.6765645794073,-14.302716378144728,-872.3563386081112,-831.983384276815
1.5,0.6,1.5,60.0,30.0,50.0,65,0,-154.05175713557344,-71.92464648291383,157.60058202355418,61.854160933731066,-118.9559327580273,2,5,-125.47759341922938,-1.9304245141419905,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,2,-176.05175713557344,-93.92464648291383,109.60058202355417,49.854160933731066,-144.9559327580273,2,5,-255.47759341922938,-3.9304245141419902,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,4,-198.05175713557344,-115.92464648291383,61.60058202355417,37.854160933731066,-170.9559327580273,2,5,-385.4775934192294,-5.930424514141991,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,6,-220.05175713557344,-137.92464648291383,13.600582023554168,25.854160933731066,-196.9559327580273,2,5,-515.4775934192294,-7.930424514141991,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,8,-242.05175713557344,-159.92464648291383,-34.39941797644583,13.854160933731066,-222.9559327580273,1,5,-645.4775934192294,-9.93042451414199,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,10,-264.05175713557344,-181.92464648291383,-82.39941797644583,1.854160933731066,-248.9559327580273,1,5,-775.4775934192294,-11.93042451414199,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,30.0,50.0,65,12,-286.05175713557344,-203.92464648291383,-130.39941797644582,-10.145839066268934,-274.9559327580273,0,5,-905.4775934192294,-13.93042451414199,-848.1573674479332,-871.1783965709233
1.5,0.6,1.5,60.0,40.0,15.0,66,0,-91.28792861466249,-258.0102567022848,-144.68779650041267,98.37629495358763,-64.03795509570983,1,5,-459.64764195948237,-6.964358211507308,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,2,-111.28792861466249,-280.0102567022848,-194.68779650041267,86.37629495358763,-92.03795509570983,1,5,-591.6476419594824,-8.964358211507308,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,4,-131.2879286146625,-302.0102567022848,-244.68779650041267,74.37629495358763,-120.03795509570983,1,5,-723.6476419594824,-10.964358211507308,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,6,-151.2879286146625,-324.0102567022848,-294.6877965004127,62.37629495358763,-148.03795509570983,1,5,-855.6476419594824,-12.964358211507308,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,8,-171.2879286146625,-346.0102567022848,-344.6877965004127,50.37629495358763,-176.03795509570983,1,5,-987.6476419594824,-14.964358211507308,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,10,-191.2879286146625,-368.0102567022848,-394.6877965004127,38.37629495358763,-204.03795509570983,1,5,-1119.6476419594824,-16.96435821150731,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,15.0,66,12,-211.2879286146625,-390.0102567022848,-444.6877965004127,26.37629495358763,-232.03795509570983,1,5,-1251.6476419594824,-18.96435821150731,-1223.4713516363693,-1195.0784374559414
1.5,0.6,1.5,60.0,40.0,25.0,64,0,-86.20820481123931,-233.50112318063537,-218.329768441382,141.70659776951751,-77.10465139730616,1,5,-473.4371500610457,-7.397455469703839,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,2,-106.20820481123931,-255.50112318063537,-266.329768441382,129.70659776951751,-103.10465139730616,1,5,-601.4371500610457,-9.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,4,-126.20820481123931,-277.5011231806354,-314.329768441382,117.70659776951751,-129.10465139730616,1,5,-729.4371500610457,-11.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,6,-146.2082048112393,-299.5011231806354,-362.329768441382,105.70659776951751,-155.10465139730616,1,5,-857.4371500610457,-13.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,8,-166.2082048112393,-321.5011231806354,-410.329768441382,93.70659776951751,-181.10465139730616,1,5,-985.4371500610457,-15.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,10,-186.2082048112393,-343.5011231806354,-458.329768441382,81.70659776951751,-207.10465139730616,1,5,-1113.4371500610457,-17.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,25.0,64,12,-206.2082048112393,-365.5011231806354,-506.329768441382,69.70659776951751,-233.10465139730616,1,5,-1241.4371500610457,-19.39745546970384,-1217.2608597379324,-1158.063677751333
1.5,0.6,1.5,60.0,40.0,35.0,64,0,-175.93726757990106,-159.70495358186298,-55.61455631035727,98.65490219203701,-158.79591350019268,1,5,-451.39778878027687,-7.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,2,-195.93726757990106,-181.70495358186298,-103.61455631035727,86.65490219203701,-184.79591350019268,1,5,-579.3977887802769,-9.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,4,-215.93726757990106,-203.70495358186298,-151.61455631035727,74.65490219203701,-210.79591350019268,1,5,-707.3977887802769,-11.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,6,-235.93726757990106,-225.70495358186298,-199.61455631035727,62.65490219203701,-236.79591350019268,1,5,-835.3977887802769,-13.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,8,-255.93726757990106,-247.70495358186298,-247.61455631035727,50.65490219203701,-262.7959135001927,1,5,-963.3977887802769,-15.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,10,-275.93726757990106,-269.704953581863,-295.6145563103573,38.65490219203701,-288.7959135001927,1,5,-1091.3977887802769,-17.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,35.0,64,12,-295.93726757990106,-291.704953581863,-343.6145563103573,26.654902192037007,-314.7959135001927,1,5,-1219.3977887802769,-19.053090449691826,-1195.2214984571638,-1143.868830004496
1.5,0.6,1.5,60.0,40.0,50.0,63,0,-268.5849350474398,-129.7211125003988,197.0484203922232,96.59836689579078,-146.59125036964554,2,5,-251.25051062947023,-3.988103343324924,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,2,-288.5849350474398,-151.7211125003988,151.0484203922232,84.59836689579078,-172.59125036964554,2,5,-377.2505106294702,-5.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,4,-308.5849350474398,-173.7211125003988,105.04842039222318,72.59836689579078,-198.59125036964554,2,5,-503.2505106294702,-7.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,6,-328.5849350474398,-195.7211125003988,59.04842039222318,60.59836689579077,-224.59125036964554,2,5,-629.2505106294702,-9.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,8,-348.5849350474398,-217.7211125003988,13.048420392223179,48.59836689579077,-250.59125036964554,2,5,-755.2505106294702,-11.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,10,-368.5849350474398,-239.7211125003988,-32.95157960777682,36.59836689579077,-276.59125036964554,1,5,-881.2505106294702,-13.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,40.0,50.0,63,12,-388.5849350474398,-261.7211125003988,-78.95157960777682,24.598366895790768,-302.59125036964554,1,5,-1007.2505106294702,-15.988103343324925,-985.074220306357,-1013.054080271623
1.5,0.6,1.5,60.0,60.0,15.0,65,0,-185.6097869992716,-310.7452767882103,-323.3476804532744,124.85318957649335,43.357708337404844,2,5,-651.491846326858,-10.022951481951662,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,2,-203.6097869992716,-332.7452767882103,-373.3476804532744,112.85318957649335,15.357708337404844,2,5,-781.491846326858,-12.022951481951662,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,4,-221.6097869992716,-354.7452767882103,-423.3476804532744,100.85318957649335,-12.642291662595156,1,5,-911.491846326858,-14.022951481951662,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,6,-239.6097869992716,-376.7452767882103,-473.3476804532744,88.85318957649335,-40.642291662595156,1,5,-1041.491846326858,-16.02295148195166,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,8,-257.6097869992716,-398.7452767882103,-523.3476804532744,76.85318957649335,-68.64229166259516,1,5,-1171.491846326858,-18.02295148195166,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,10,-275.6097869992716,-420.7452767882103,-573.3476804532744,64.85318957649335,-96.64229166259516,1,5,-1301.491846326858,-20.02295148195166,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,15.0,65,12,-293.6097869992716,-442.7452767882103,-623.3476804532744,52.85318957649335,-124.64229166259516,1,5,-1431.491846326858,-22.02295148195166,-1405.3155560037449,-1418.8032915781805
1.5,0.6,1.5,60.0,60.0,25.0,63,0,-183.76870036959326,-286.2361432665608,-440.90352048899945,144.4649174656637,39.98352253140645,2,5,-726.4599241280837,-11.53110990679498,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,2,-201.76870036959326,-308.2361432665608,-488.90352048899945,132.4649174656637,13.98352253140645,2,5,-852.4599241280837,-13.53110990679498,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,4,-219.76870036959326,-330.2361432665608,-536.9035204889994,120.46491746566369,-12.01647746859355,1,5,-978.4599241280837,-15.53110990679498,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,6,-237.76870036959326,-352.2361432665608,-584.9035204889994,108.46491746566369,-38.01647746859355,1,5,-1104.4599241280837,-17.531109906794978,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,8,-255.76870036959326,-374.2361432665608,-632.9035204889994,96.46491746566369,-64.01647746859355,1,5,-1230.4599241280837,-19.531109906794978,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,10,-273.76870036959326,-396.2361432665608,-680.9035204889994,84.46491746566369,-90.01647746859355,1,5,-1356.4599241280837,-21.531109906794978,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,25.0,63,12,-291.76870036959326,-418.2361432665608,-728.9035204889994,72.46491746566369,-116.01647746859355,1,5,-1482.4599241280837,-23.531109906794978,-1460.2836338049703,-1442.9671015732342
1.5,0.6,1.5,60.0,60.0,35.0,63,0,-260.6355262522385,-221.06524835955804,-254.76772438451871,101.41322188818319,-41.70773957148006,1,5,-676.7630166796123,-10.742270106025591,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,2,-278.6355262522385,-243.06524835955804,-302.7677243845187,89.41322188818319,-67.70773957148006,1,5,-802.7630166796123,-12.742270106025591,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,4,-296.6355262522385,-265.06524835955804,-350.7677243845187,77.41322188818319,-93.70773957148006,1,5,-928.7630166796123,-14.742270106025591,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,6,-314.6355262522385,-287.06524835955804,-398.7677243845187,65.41322188818319,-119.70773957148006,1,5,-1054.7630166796123,-16.742270106025593,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,8,-332.6355262522385,-309.06524835955804,-446.7677243845187,53.41322188818318,-145.70773957148006,1,5,-1180.7630166796123,-18.742270106025593,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,10,-350.6355262522385,-331.06524835955804,-494.7677243845187,41.41322188818318,-171.70773957148006,1,5,-1306.7630166796123,-20.742270106025593,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,35.0,63,12,-368.6355262522385,-353.06524835955804,-542.7677243845187,29.41322188818318,-197.70773957148006,1,5,-1432.7630166796123,-22.742270106025593,-1410.5867263564992,-1393.270194124763
1.5,0.6,1.5,60.0,60.0,50.0,62,0,-366.1359956939697,-165.79200141811202,-13.013385111648802,99.35668659193696,-29.50307644093283,1,5,-475.08777207272647,-7.6627060011730075,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,2,-384.1359956939697,-187.79200141811202,-59.0133851116488,87.35668659193696,-55.50307644093283,1,5,-599.0877720727265,-9.662706001173008,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,4,-402.1359956939697,-209.79200141811202,-105.0133851116488,75.35668659193696,-81.50307644093283,1,5,-723.0877720727265,-11.662706001173008,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,6,-420.1359956939697,-231.79200141811202,-151.0133851116488,63.35668659193696,-107.50307644093283,1,5,-847.0877720727265,-13.662706001173008,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,8,-438.1359956939697,-253.79200141811202,-197.0133851116488,51.35668659193696,-133.50307644093283,1,5,-971.0877720727265,-15.662706001173008,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,10,-456.1359956939697,-275.792001418112,-243.0133851116488,39.35668659193696,-159.50307644093283,1,5,-1095.0877720727265,-17.662706001173007,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,60.0,60.0,50.0,62,12,-474.1359956939697,-297.792001418112,-289.0133851116488,27.356686591936963,-185.50307644093283,1,5,-1219.0877720727265,-19.662706001173007,-1198.9114817496134,-1274.642554774209
1.5,0.6,1.5,90.0,20.0,15.0,68,0,-59.64563949525285,-157.02683223844508,-55.538285825301216,43.71285597586238,-29.40096161763111,1,5,-257.898863200768,-3.7926303411877647,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,2,-83.64563949525285,-179.02683223844508,-105.53828582530122,31.712855975862382,-57.40096161763111,1,5,-393.898863200768,-5.792630341187765,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,4,-107.64563949525285,-201.02683223844508,-155.53828582530122,19.712855975862382,-85.40096161763111,1,5,-529.898863200768,-7.792630341187765,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,6,-131.64563949525285,-223.02683223844508,-205.53828582530122,7.712855975862382,-113.40096161763111,1,5,-665.898863200768,-9.792630341187765,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,8,-155.64563949525285,-245.02683223844508,-255.53828582530122,-4.287144024137618,-141.4009616176311,0,5,-801.898863200768,-11.792630341187765,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,10,-179.64563949525285,-267.0268322384451,-305.5382858253012,-16.287144024137618,-169.4009616176311,0,5,-937.898863200768,-13.792630341187765,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,15.0,68,12,-203.64563949525285,-289.0268322384451,-355.5382858253012,-28.287144024137618,-197.4009616176311,0,5,-1073.8988632007681,-15.792630341187767,-970.5804459029696,-947.1770303053152
1.5,0.6,1.5,90.0,20.0,25.0,66,0,34.0991006993047,-91.7404513675109,-110.30436735262379,31.596248683525307,-109.2304931748836,2,5,-245.57996251218844,-3.7209085229119463,-943.3165397596716,-914.8581296167356
1.5,0.6,1.5,90.0,20.0,25.0,66,2,10.0991006993047,-113.7404513675109,-158.30436735262379,19.596248683525307,-135.2304931748836,2,5,-377.57996251218844,-5.720908522911946,-943.3165397596716,-914.8581296167356
1.5,0.6,1.5,90.0,20.0,25.0,66,4,-13.9008993006953,-135.7404513675109,-206.30436735262379,7.596248683525307,-161.2304931748836,1,5,-509.57996251218844,-7.720908522911946,-943.3165397596716,-914.8581296167356
1.5,0.6,1.5,90.0,20.0,25.0,66,6,-37.9008993006953,-157.7404513675109,-254.30436735262379,-4.403751316474693,-187.2304931748836,0,5,-641.5799625121884,-9.720908522911946,-943.3165397596716,-914.8581296167356
